,y_pred_exp,y_test_exp
47462,374203.0,1099999.0
47463,394911.0,540000.0
47464,133790.0,134900.0
47465,65230.0,30000.0
47466,125097.0,139900.0
47467,80219.0,115000.0
47468,520125.0,739900.0
47469,628655.0,1700000.0
47470,452054.0,529000.0
47471,109146.0,120000.0
47472,571261.0,408990.0
47473,151977.0,179900.0
47474,1174274.0,1465000.0
47475,195054.0,243132.0
47476,676863.0,609000.0
47477,431199.0,519000.0
47478,136036.0,155000.0
47479,386256.0,579000.0
47480,176996.0,375000.0
47481,277055.0,246000.0
47482,158110.0,74900.0
47483,327027.0,275000.0
47484,208038.0,242900.0
47485,302614.0,429000.0
47486,209918.0,189900.0
47487,284958.0,229000.0
47488,309849.0,519000.0
47489,2346479.0,2000000.0
47490,336468.0,299000.0
47491,185915.0,189900.0
47492,410069.0,255000.0
47493,697579.0,777777.0
47494,375942.0,675000.0
47495,125957.0,79900.0
47496,876407.0,669000.0
47497,316721.0,312999.0
47498,401418.0,405000.0
47499,199749.0,149000.0
47500,208152.0,213985.0
47501,235733.0,149900.0
47502,375404.0,434000.0
47503,466720.0,622995.0
47504,274924.0,345000.0
47505,232810.0,289000.0
47506,219750.0,269900.0
47507,88642.0,130000.0
47508,746449.0,579000.0
47509,108856.0,107500.0
47510,283915.0,185000.0
47511,310616.0,449900.0
47512,526815.0,585000.0
47513,133568.0,118900.0
47514,10848696.0,13500000.0
47515,271730.0,192490.0
47516,37240.0,29000.0
47517,347721.0,399000.0
47518,230431.0,226900.0
47519,2217989.0,1625000.0
47520,834051.0,788000.0
47521,168351.0,83000.0
47522,83002.0,120000.0
47523,207028.0,208000.0
47524,308176.0,319500.0
47525,227079.0,329000.0
47526,2067142.0,2649999.0
47527,678404.0,799000.0
47528,1116760.0,1049000.0
47529,561546.0,675000.0
47530,233368.0,230990.0
47531,315390.0,285170.0
47532,197247.0,312900.0
47533,989361.0,1199999.0
47534,764590.0,615000.0
47535,283969.0,365900.0
47536,177135.0,144000.0
47537,458793.0,342000.0
47538,179674.0,159900.0
47539,102994.0,79900.0
47540,340808.0,293000.0
47541,95688.0,81900.0
47542,387755.0,384900.0
47543,606300.0,445000.0
47544,301354.0,301900.0
47545,8326.0,9000.0
47546,303327.0,314900.0
47547,107715.0,88200.0
47548,299756.0,245000.0
47549,813876.0,845000.0
47550,431353.0,464000.0
47551,303086.0,229900.0
47552,202326.0,205000.0
47553,216106.0,134900.0
47554,281910.0,277000.0
47555,280543.0,299900.0
47556,240599.0,302990.0
47557,22527.0,24500.0
47558,112253.0,127000.0
47559,236321.0,275000.0
47560,230085.0,159900.0
47561,1696874.0,2699000.0
47562,403660.0,585000.0
47563,287183.0,219000.0
47564,185342.0,199455.0
47565,260595.0,232900.0
47566,361326.0,429999.0
47567,764240.0,709950.0
47568,1264409.0,1400000.0
47569,514339.0,819000.0
47570,306864.0,275000.0
47571,236944.0,350000.0
47572,141732.0,147900.0
47573,629005.0,675000.0
47574,231825.0,240000.0
47575,205665.0,174990.0
47576,401336.0,333000.0
47577,976316.0,974000.0
47578,153462.0,189000.0
47579,302539.0,328360.0
47580,147566.0,179900.0
47581,183735.0,274500.0
47582,379402.0,425000.0
47583,333890.0,498000.0
47584,462873.0,376000.0
47585,900859.0,869000.0
47586,216016.0,269995.0
47587,378516.0,379900.0
47588,195028.0,120000.0
47589,717258.0,768900.0
47590,4967844.0,5695000.0
47591,337124.0,150000.0
47592,224457.0,262500.0
47593,266669.0,275000.0
47594,581226.0,725000.0
47595,13462.0,7400.0
47596,64417.0,36843.0
47597,417910.0,246999.0
47598,36229.0,20000.0
47599,301253.0,280000.0
47600,139270.0,336307.0
47601,91223.0,29900.0
47602,368636.0,825000.0
47603,441251.0,558600.0
47604,113623.0,200000.0
47605,264084.0,299900.0
47606,1249785.0,1600000.0
47607,303185.0,247000.0
47608,240647.0,210990.0
47609,379438.0,279900.0
47610,1610847.0,3795000.0
47611,234846.0,189000.0
47612,111422.0,70000.0
47613,375837.0,529900.0
47614,64805.0,20000.0
47615,705277.0,439000.0
47616,3340535.0,3180000.0
47617,151169.0,219900.0
47618,284349.0,259000.0
47619,753434.0,999995.0
47620,804301.0,849900.0
47621,471011.0,420000.0
47622,68283.0,1331000.0
47623,182223.0,155000.0
47624,790501.0,839000.0
47625,250246.0,300000.0
47626,1258741.0,1499000.0
47627,464007.0,325000.0
47628,1618213.0,2995000.0
47629,519540.0,1999000.0
47630,86557.0,29750.0
47631,411402.0,379980.0
47632,107367.0,107500.0
47633,839495.0,709900.0
47634,254561.0,232490.0
47635,706957.0,979000.0
47636,275747.0,199000.0
47637,424934.0,849999.0
47638,372860.0,379000.0
47639,187033.0,230990.0
47640,105268.0,135000.0
47641,656150.0,849000.0
47642,100704.0,105000.0
47643,645364.0,1050000.0
47644,40326.0,59900.0
47645,59097.0,32500.0
47646,301442.0,219900.0
47647,439680.0,394900.0
47648,283438.0,239000.0
47649,1118751.0,1450000.0
47650,274264.0,285000.0
47651,148502.0,179900.0
47652,738515.0,1149000.0
47653,98097.0,128500.0
47654,501872.0,389900.0
47655,180857.0,189900.0
47656,916264.0,749000.0
47657,528586.0,1040000.0
47658,390607.0,699900.0
47659,13587367.0,8950000.0
47660,987554.0,1268000.0
47661,538675.0,639000.0
47662,12197.0,11900.0
47663,248185.0,199900.0
47664,739283.0,939000.0
47665,535778.0,552506.0
47666,393150.0,635000.0
47667,79915.0,99999.0
47668,33888.0,31900.0
47669,594576.0,399000.0
47670,809887.0,720000.0
47671,174127.0,160000.0
47672,457172.0,740000.0
47673,78553.0,47000.0
47674,55690.0,12500.0
47675,116752.0,159500.0
47676,712452.0,658000.0
47677,88283.0,43750.0
47678,891544.0,556990.0
47679,286304.0,599000.0
47680,485785.0,599950.0
47681,287132.0,339900.0
47682,312950.0,615000.0
47683,338628.0,150000.0
47684,349071.0,489000.0
47685,406765.0,1825000.0
47686,317196.0,335000.0
47687,213521.0,239900.0
47688,385839.0,320000.0
47689,8890.0,4700.0
47690,171624.0,74900.0
47691,74227.0,99000.0
47692,77187.0,37900.0
47693,2360423.0,3100000.0
47694,350593.0,469900.0
47695,1255419.0,1495000.0
47696,929668.0,1299000.0
47697,46845.0,80000.0
47698,137605.0,169900.0
47699,378750.0,357610.0
47700,548346.0,365000.0
47701,54297.0,75000.0
47702,167222.0,119900.0
47703,1314273.0,1795000.0
47704,169284.0,120000.0
47705,156251.0,102000.0
47706,289299.0,303147.0
47707,87580.0,140000.0
47708,45140.0,115000.0
47709,456099.0,549900.0
47710,477898.0,399900.0
47711,145498.0,175000.0
47712,1845837.0,1399000.0
47713,1484956.0,1000000.0
47714,107258.0,1200000.0
47715,207373.0,185000.0
47716,908026.0,1950000.0
47717,300062.0,332995.0
47718,221510.0,242346.0
47719,209179.0,250000.0
47720,120207.0,79900.0
47721,278114.0,299990.0
47722,222141.0,174900.0
47723,100287.0,90000.0
47724,287753.0,300000.0
47725,119240.0,126000.0
47726,149044.0,129900.0
47727,264787.0,345000.0
47728,121521.0,39900.0
47729,411341.0,476950.0
47730,432321.0,699000.0
47731,387450.0,579000.0
47732,407200.0,479900.0
47733,281832.0,368494.0
47734,42685.0,32000.0
47735,262967.0,279000.0
47736,351749.0,324900.0
47737,200269.0,184490.0
47738,194180.0,141000.0
47739,243964.0,244800.0
47740,803500.0,1050000.0
47741,213902.0,230000.0
47742,165631.0,145000.0
47743,488202.0,150000.0
47744,222675.0,299000.0
47745,299921.0,398000.0
47746,302120.0,95000.0
47747,421959.0,479000.0
47748,352254.0,307990.0
47749,404959.0,399000.0
47750,397178.0,390000.0
47751,632250.0,489900.0
47752,718965.0,659888.0
47753,78375.0,20000.0
47754,343702.0,573677.0
47755,141663.0,190000.0
47756,223578.0,185000.0
47757,765794.0,695000.0
47758,351654.0,375000.0
47759,217931.0,234900.0
47760,313703.0,463000.0
47761,2801875.0,2350900.0
47762,285969.0,275000.0
47763,737061.0,2307808.0
47764,261907.0,350000.0
47765,263973.0,225000.0
47766,319535.0,422200.0
47767,295101.0,336900.0
47768,395845.0,362900.0
47769,295133.0,250000.0
47770,429387.0,370000.0
47771,143387.0,197990.0
47772,418057.0,429900.0
47773,287468.0,409000.0
47774,150529.0,335000.0
47775,320202.0,249900.0
47776,71871.0,199500.0
47777,324808.0,328000.0
47778,1391786.0,199900.0
47779,302492.0,460000.0
47780,451995.0,356990.0
47781,286882.0,399900.0
47782,388405.0,189900.0
47783,2872157.0,2300000.0
47784,585041.0,999999.0
47785,1331021.0,1439000.0
47786,837733.0,1580000.0
47787,206539.0,190000.0
47788,708748.0,779900.0
47789,279723.0,249900.0
47790,819404.0,299900.0
47791,696317.0,1650000.0
47792,549727.0,924900.0
47793,794773.0,1132560.0
47794,57609.0,39900.0
47795,444326.0,209900.0
47796,1414750.0,1350000.0
47797,249956.0,500000.0
47798,1001209.0,890000.0
47799,89389.0,190000.0
47800,623559.0,589700.0
47801,1187737.0,2347000.0
47802,33625.0,75000.0
47803,54261.0,195000.0
47804,1003460.0,745000.0
47805,177547.0,79000.0
47806,228370.0,329000.0
47807,102886.0,69900.0
47808,657639.0,7500000.0
47809,41461.0,35000.0
47810,517808.0,525000.0
47811,213549.0,319000.0
47812,50577.0,38500.0
47813,882987.0,973000.0
47814,503404.0,430000.0
47815,489426.0,449999.0
47816,458516.0,503000.0
47817,2294938.0,3299000.0
47818,135209.0,80765.0
47819,411706.0,479450.0
47820,970025.0,739000.0
47821,155361.0,159900.0
47822,443338.0,450000.0
47823,478330.0,519088.0
47824,222819.0,249950.0
47825,860.0,1000.0
47826,212519.0,320000.0
47827,520567.0,459900.0
47828,426903.0,439900.0
47829,235879.0,225000.0
47830,231458.0,241899.0
47831,713428.0,899900.0
47832,2100954.0,2100000.0
47833,226035.0,189900.0
47834,460376.0,454999.0
47835,9105.0,12900.0
47836,1238929.0,1440000.0
47837,261373.0,457900.0
47838,222432.0,130000.0
47839,1195891.0,695000.0
47840,232585.0,320000.0
47841,336744.0,360000.0
47842,580050.0,449900.0
47843,708078.0,1550000.0
47844,405376.0,345000.0
47845,425664.0,574900.0
47846,160596.0,175000.0
47847,1684455.0,1449000.0
47848,696971.0,660000.0
47849,336436.0,337990.0
47850,779532.0,649950.0
47851,52037.0,57225.0
47852,56578.0,95000.0
47853,194737.0,950000.0
47854,506780.0,629900.0
47855,98410.0,43107.0
47856,174074.0,139000.0
47857,6101792.0,4888000.0
47858,165824.0,200009.0
47859,397341.0,424990.0
47860,245350.0,224821.0
47861,51560.0,40000.0
47862,499587.0,629900.0
47863,296723.0,328739.0
47864,734701.0,650000.0
47865,209329.0,210000.0
47866,145797.0,170000.0
47867,139977.0,132585.0
47868,71036.0,1000.0
47869,736439.0,950000.0
47870,662470.0,669000.0
47871,489899.0,450000.0
47872,7226652.0,1550000.0
47873,2925778.0,2199995.0
47874,361602.0,339500.0
47875,243256.0,246490.0
47876,795109.0,640000.0
47877,392781.0,419900.0
47878,534871.0,539900.0
47879,430397.0,465000.0
47880,1136617.0,1299999.0
47881,472196.0,419000.0
47882,34669.0,10000.0
47883,220871.0,890000.0
47884,156155.0,184500.0
47885,2435779.0,4785000.0
47886,172941.0,125000.0
47887,315572.0,293990.0
47888,965891.0,979999.0
47889,324594.0,329000.0
47890,385593.0,299000.0
47891,211846.0,185000.0
47892,458410.0,440000.0
47893,465121.0,378000.0
47894,613148.0,795000.0
47895,951670.0,1080000.0
47896,5582098.0,5700000.0
47897,297334.0,360000.0
47898,219526.0,310000.0
47899,475627.0,350000.0
47900,368026.0,339990.0
47901,510749.0,449000.0
47902,339995.0,289900.0
47903,185798.0,199950.0
47904,56507.0,99000.0
47905,330504.0,525000.0
47906,204723.0,150000.0
47907,866378.0,898500.0
47908,90149.0,64500.0
47909,600235.0,769900.0
47910,343109.0,280000.0
47911,1565557.0,1399900.0
47912,302700.0,269900.0
47913,252633.0,190000.0
47914,1654870.0,1600000.0
47915,163545.0,85000.0
47916,1178320.0,1378000.0
47917,96201.0,42000.0
47918,2233515.0,2995000.0
47919,199425.0,157429.0
47920,317045.0,450000.0
47921,506551.0,679500.0
47922,57246.0,75000.0
47923,375812.0,374500.0
47924,172990.0,147900.0
47925,282094.0,291330.0
47926,493842.0,650000.0
47927,438946.0,575000.0
47928,904830.0,722995.0
47929,1155516.0,1290000.0
47930,129049.0,99999.0
47931,1627236.0,1795000.0
47932,237211.0,299900.0
47933,151127.0,139000.0
47934,241192.0,309990.0
47935,601789.0,539390.0
47936,761403.0,529999.0
47937,142164.0,289900.0
47938,282989.0,321900.0
47939,55981.0,25000.0
47940,35342.0,38900.0
47941,883479.0,1245000.0
47942,1076022.0,940000.0
47943,255505.0,355000.0
47944,174901.0,397000.0
47945,365860.0,329927.0
47946,1390549.0,1270000.0
47947,1180066.0,1150000.0
47948,131759.0,154000.0
47949,589082.0,650000.0
47950,245836.0,235900.0
47951,332610.0,498334.0
47952,2592700.0,4950000.0
47953,100753.0,82000.0
47954,322921.0,259000.0
47955,295867.0,797984.0
47956,1097180.0,1700000.0
47957,266550.0,339000.0
47958,232105.0,227103.0
47959,369007.0,389900.0
47960,27419.0,29900.0
47961,294379.0,279900.0
47962,418927.0,324000.0
47963,344982.0,275000.0
47964,72120.0,46532.0
47965,495880.0,699000.0
47966,565983.0,920000.0
47967,212237.0,205000.0
47968,552183.0,700000.0
47969,258086.0,268000.0
47970,343728.0,315000.0
47971,287572.0,199900.0
47972,3586631.0,3295000.0
47973,774752.0,899000.0
47974,1278927.0,995000.0
47975,421951.0,399000.0
47976,178148.0,165000.0
47977,456374.0,393950.0
47978,61537.0,31900.0
47979,503272.0,445888.0
47980,1116457.0,1575000.0
47981,529672.0,998000.0
47982,257702.0,283890.0
47983,378718.0,609242.0
47984,1348.0,1000.0
47985,120443.0,235000.0
47986,331490.0,393990.0
47987,1227492.0,1099000.0
47988,768860.0,1010000.0
47989,537773.0,475000.0
47990,1156162.0,1150000.0
47991,5185895.0,5998000.0
47992,170974.0,192900.0
47993,1597156.0,1399000.0
47994,282275.0,242900.0
47995,289139.0,370000.0
47996,197943.0,275900.0
47997,386896.0,345000.0
47998,191780.0,164900.0
47999,575798.0,580000.0
48000,223026.0,599000.0
48001,256668.0,355000.0
48002,141761.0,65000.0
48003,219040.0,224900.0
48004,312684.0,325000.0
48005,901352.0,934900.0
48006,188672.0,349900.0
48007,266552.0,259990.0
48008,234130.0,210000.0
48009,155944.0,161950.0
48010,1093652.0,782000.0
48011,269618.0,3000000.0
48012,2980991.0,3190000.0
48013,259435.0,258888.0
48014,443960.0,549900.0
48015,193487.0,190000.0
48016,412373.0,399000.0
48017,222315.0,159900.0
48018,795387.0,565000.0
48019,491286.0,484900.0
48020,92526.0,300000.0
48021,468812.0,295000.0
48022,187653.0,38000.0
48023,615823.0,980000.0
48024,29619.0,19900.0
48025,116900.0,109900.0
48026,112530.0,209000.0
48027,224517.0,206900.0
48028,706574.0,549996.0
48029,217270.0,229900.0
48030,1534.0,1000.0
48031,122287.0,189000.0
48032,237317.0,172000.0
48033,191807.0,238950.0
48034,399217.0,249000.0
48035,275798.0,249990.0
48036,300893.0,317000.0
48037,10590660.0,20950000.0
48038,242203.0,168000.0
48039,288665.0,310000.0
48040,149517.0,125000.0
48041,214233.0,167000.0
48042,1073218.0,1490000.0
48043,289647.0,265000.0
48044,522362.0,375000.0
48045,281881.0,280000.0
48046,4143876.0,3995000.0
48047,140882.0,73000.0
48048,289760.0,269000.0
48049,517181.0,494470.0
48050,267783.0,240990.0
48051,284635.0,234900.0
48052,191969.0,216900.0
48053,1451945.0,1649000.0
48054,245141.0,315000.0
48055,397712.0,380000.0
48056,1096946.0,3100000.0
48057,136139.0,215000.0
48058,225961.0,212000.0
48059,333223.0,265000.0
48060,826855.0,669000.0
48061,212600.0,179000.0
48062,338240.0,325000.0
48063,34859.0,21900.0
48064,333343.0,374900.0
48065,319006.0,297300.0
48066,318707.0,199500.0
48067,338532.0,379900.0
48068,532377.0,419000.0
48069,239858.0,162900.0
48070,145766.0,109900.0
48071,287539.0,308000.0
48072,767524.0,595000.0
48073,184043.0,187500.0
48074,1462894.0,1888000.0
48075,129084.0,52000.0
48076,203635.0,249000.0
48077,130051.0,179900.0
48078,517622.0,749000.0
48079,273155.0,282000.0
48080,457302.0,475000.0
48081,3095064.0,3987000.0
48082,112054.0,154900.0
48083,274784.0,499000.0
48084,1271393.0,1875000.0
48085,72557.0,50000.0
48086,417748.0,575000.0
48087,433931.0,399900.0
48088,11848.0,15000.0
48089,311865.0,234900.0
48090,60056.0,35700.0
48091,308058.0,269900.0
48092,184842.0,195000.0
48093,171039.0,139000.0
48094,164619.0,249999.0
48095,855123.0,989500.0
48096,60612.0,90000.0
48097,132631.0,129900.0
48098,529295.0,597000.0
48099,198986.0,184900.0
48100,286350.0,280000.0
48101,1063449.0,1499000.0
48102,249087.0,450000.0
48103,178028.0,172994.0
48104,164356.0,199900.0
48105,303702.0,370000.0
48106,207895.0,194304.0
48107,77347.0,52000.0
48108,990752.0,1695000.0
48109,326960.0,339900.0
48110,170609.0,212388.0
48111,71493.0,65000.0
48112,1674284.0,1599000.0
48113,1483384.0,4850000.0
48114,756939.0,989000.0
48115,212523.0,280000.0
48116,269027.0,269000.0
48117,431462.0,401990.0
48118,75535.0,180000.0
48119,527442.0,839500.0
48120,430543.0,525000.0
48121,501304.0,400000.0
48122,581841.0,390000.0
48123,411067.0,750000.0
48124,161186.0,140000.0
48125,255857.0,150000.0
48126,65049.0,16000.0
48127,336405.0,309900.0
48128,124076.0,79000.0
48129,850982.0,1249000.0
48130,394321.0,289900.0
48131,467694.0,475000.0
48132,180804.0,198629.0
48133,435104.0,365000.0
48134,329465.0,315000.0
48135,236006.0,169900.0
48136,718741.0,579000.0
48137,66390.0,126118.0
48138,6943.0,6000.0
48139,130640.0,93000.0
48140,22537.0,24900.0
48141,323672.0,279000.0
48142,2969334.0,2480000.0
48143,223560.0,217500.0
48144,293100.0,499000.0
48145,276434.0,225990.0
48146,47522.0,60000.0
48147,2756559.0,2899000.0
48148,95161.0,81865.0
48149,19998.0,23900.0
48150,301596.0,259990.0
48151,414064.0,549000.0
48152,235045.0,240990.0
48153,80822.0,112079.0
48154,42367.0,15000.0
48155,148464.0,104900.0
48156,640765.0,775000.0
48157,3751571.0,1250000.0
48158,1446117.0,1299876.0
48159,95505.0,50000.0
48160,601863.0,240000.0
48161,1025385.0,899900.0
48162,255257.0,178000.0
48163,461615.0,319224.0
48164,256895.0,230000.0
48165,505647.0,659000.0
48166,255495.0,395000.0
48167,46893.0,299000.0
48168,83334.0,59900.0
48169,312936.0,379000.0
48170,464368.0,699000.0
48171,325652.0,344800.0
48172,542528.0,379000.0
48173,536314.0,623000.0
48174,105816.0,25000.0
48175,530433.0,434990.0
48176,558078.0,495000.0
48177,366002.0,398900.0
48178,181544.0,270000.0
48179,168922.0,145000.0
48180,411189.0,375000.0
48181,166223.0,199000.0
48182,3860738.0,4188000.0
48183,278524.0,222000.0
48184,464267.0,349000.0
48185,719792.0,599900.0
48186,7180.0,5500.0
48187,645140.0,569900.0
48188,343043.0,610000.0
48189,291678.0,798000.0
48190,864732.0,787000.0
48191,1407183.0,1994000.0
48192,1666248.0,1599000.0
48193,514359.0,474900.0
48194,484781.0,309900.0
48195,322455.0,299900.0
48196,35268.0,28000.0
48197,186991.0,164999.0
48198,58124.0,60000.0
48199,281410.0,280900.0
48200,363512.0,330000.0
48201,653486.0,345000.0
48202,307059.0,319999.0
48203,206185.0,259500.0
48204,290263.0,250000.0
48205,442620.0,428000.0
48206,82569.0,260000.0
48207,67391.0,154000.0
48208,260835.0,260000.0
48209,122009.0,125000.0
48210,413448.0,472000.0
48211,89306.0,62928.0
48212,414600.0,675000.0
48213,246441.0,195000.0
48214,187987.0,259500.0
48215,490709.0,510000.0
48216,819448.0,1544338.0
48217,247277.0,194000.0
48218,594884.0,830000.0
48219,289806.0,225000.0
48220,186963.0,199000.0
48221,432390.0,464900.0
48222,352341.0,292500.0
48223,2858032.0,4345000.0
48224,195557.0,119775.0
48225,681693.0,799900.0
48226,286564.0,329900.0
48227,307082.0,175000.0
48228,575313.0,1375000.0
48229,118574.0,200000.0
48230,445645.0,450000.0
48231,479326.0,579900.0
48232,189928.0,180000.0
48233,160363.0,139900.0
48234,187792.0,229900.0
48235,175894.0,115900.0
48236,268826.0,279900.0
48237,106754.0,49900.0
48238,8803.0,5900.0
48239,376740.0,339990.0
48240,321469.0,279900.0
48241,392229.0,376900.0
48242,416677.0,299000.0
48243,267547.0,299000.0
48244,135801.0,197000.0
48245,669533.0,535000.0
48246,160060.0,155000.0
48247,373533.0,341325.0
48248,235509.0,200000.0
48249,169159.0,159900.0
48250,897204.0,489000.0
48251,551062.0,1625000.0
48252,868478.0,810000.0
48253,393428.0,369980.0
48254,887875.0,780000.0
48255,12629.0,11000.0
48256,178259.0,199500.0
48257,26971.0,25000.0
48258,35218.0,35000.0
48259,164449.0,160000.0
48260,864851.0,724900.0
48261,179850.0,168000.0
48262,220072.0,499900.0
48263,812790.0,899900.0
48264,440047.0,339500.0
48265,338354.0,246000.0
48266,11834.0,15000.0
48267,351972.0,425000.0
48268,348299.0,375000.0
48269,1693116.0,2245000.0
48270,886199.0,819990.0
48271,123971.0,122000.0
48272,974583.0,634950.0
48273,772311.0,29500.0
48274,515665.0,749900.0
48275,391410.0,349900.0
48276,503972.0,437000.0
48277,277091.0,189900.0
48278,252756.0,235000.0
48279,249634.0,325000.0
48280,169755.0,235000.0
48281,604953.0,459000.0
48282,528391.0,547000.0
48283,169017.0,112740.0
48284,280983.0,210000.0
48285,739242.0,675000.0
48286,148656.0,160370.0
48287,253628.0,261500.0
48288,341288.0,378500.0
48289,1328407.0,999000.0
48290,159134.0,110000.0
48291,270459.0,423500.0
48292,309573.0,290000.0
48293,799524.0,599000.0
48294,680842.0,700000.0
48295,358405.0,619000.0
48296,1139997.0,1250000.0
48297,356357.0,349990.0
48298,29846.0,7000.0
48299,509963.0,561990.0
48300,253378.0,279900.0
48301,833038.0,1000000.0
48302,250170.0,269550.0
48303,233791.0,275000.0
48304,531659.0,450000.0
48305,93243.0,264000.0
48306,265236.0,197800.0
48307,666661.0,969900.0
48308,225779.0,243725.0
48309,417682.0,630000.0
48310,653992.0,509900.0
48311,609461.0,552100.0
48312,69318.0,46218.0
48313,353337.0,399630.0
48314,210642.0,229000.0
48315,354327.0,290592.0
48316,1204420.0,1368888.0
48317,134332.0,130000.0
48318,357240.0,348000.0
48319,269551.0,239000.0
48320,107939.0,112706.0
48321,94977.0,114900.0
48322,232402.0,229900.0
48323,283890.0,179000.0
48324,2709779.0,2750000.0
48325,401642.0,387000.0
48326,279083.0,212000.0
48327,369734.0,475000.0
48328,647560.0,1999000.0
48329,350417.0,306316.0
48330,456504.0,339900.0
48331,777899.0,720000.0
48332,210508.0,425000.0
48333,1762594.0,1799000.0
48334,262926.0,329000.0
48335,62207.0,74900.0
48336,202016.0,119000.0
48337,329949.0,250000.0
48338,286914.0,240990.0
48339,807760.0,899500.0
48340,115148.0,145000.0
48341,243126.0,214900.0
48342,196160.0,165800.0
48343,3026450.0,1495000.0
48344,270084.0,459900.0
48345,160664.0,204900.0
48346,136669.0,79900.0
48347,181155.0,15900.0
48348,187706.0,194900.0
48349,178850.0,269400.0
48350,198648.0,279000.0
48351,398089.0,590000.0
48352,361543.0,319900.0
48353,2305365.0,3250000.0
48354,727121.0,675990.0
48355,5004577.0,7995000.0
48356,259183.0,399000.0
48357,83673.0,79900.0
48358,386952.0,469900.0
48359,1251989.0,899900.0
48360,617247.0,699999.0
48361,208780.0,179900.0
48362,239793.0,282000.0
48363,1054147.0,1499500.0
48364,385058.0,500000.0
48365,322926.0,275900.0
48366,649449.0,826995.0
48367,282698.0,289000.0
48368,256194.0,225000.0
48369,1141845.0,2750000.0
48370,213011.0,179900.0
48371,353877.0,399000.0
48372,207382.0,235000.0
48373,474323.0,449000.0
48374,9087847.0,8995000.0
48375,371618.0,375000.0
48376,560500.0,429000.0
48377,226357.0,239000.0
48378,1596769.0,1625000.0
48379,231308.0,185000.0
48380,183679.0,88500.0
48381,535432.0,595000.0
48382,1594064.0,898000.0
48383,493088.0,355000.0
48384,672721.0,875000.0
48385,205730.0,399000.0
48386,1108256.0,754990.0
48387,206809.0,235000.0
48388,220795.0,222000.0
48389,16782060.0,22500000.0
48390,239949.0,274900.0
48391,545016.0,452990.0
48392,414096.0,479900.0
48393,132936.0,222788.0
48394,1402244.0,1150000.0
48395,229909.0,284900.0
48396,432710.0,524900.0
48397,265473.0,272000.0
48398,416008.0,700000.0
48399,271092.0,279900.0
48400,1022937.0,874000.0
48401,596122.0,782620.0
48402,244549.0,300000.0
48403,72009.0,44500.0
48404,185648.0,399000.0
48405,495914.0,819762.0
48406,325095.0,299999.0
48407,1579390.0,1740000.0
48408,332247.0,284900.0
48409,262276.0,220900.0
48410,241794.0,185000.0
48411,2504856.0,2595000.0
48412,155439.0,82500.0
48413,390808.0,260000.0
48414,1167606.0,1688500.0
48415,121659.0,125000.0
48416,153053.0,192500.0
48417,303714.0,525000.0
48418,249886.0,284900.0
48419,505184.0,435000.0
48420,147145.0,262990.0
48421,300053.0,253990.0
48422,280777.0,241000.0
48423,264705.0,298000.0
48424,238074.0,225000.0
48425,174107.0,168000.0
48426,631620.0,410000.0
48427,183538.0,70000.0
48428,329007.0,559900.0
48429,329445.0,315000.0
48430,758533.0,783000.0
48431,84709.0,76000.0
48432,739623.0,579990.0
48433,244644.0,199900.0
48434,65236.0,75900.0
48435,187220.0,229900.0
48436,581323.0,565000.0
48437,253798.0,210000.0
48438,290878.0,260000.0
48439,1796334.0,1399000.0
48440,1000814.0,749000.0
48441,55390.0,29900.0
48442,138806.0,129000.0
48443,310475.0,1000000.0
48444,1054274.0,1429000.0
48445,215878.0,205000.0
48446,490106.0,675000.0
48447,124927.0,89900.0
48448,451832.0,539900.0
48449,1185517.0,1149000.0
48450,123589.0,7900.0
48451,220159.0,220000.0
48452,379146.0,284990.0
48453,348245.0,300000.0
48454,216169.0,199900.0
48455,258373.0,499900.0
48456,71547.0,48741.0
48457,387313.0,429000.0
48458,36960.0,49900.0
48459,261545.0,155000.0
48460,173568.0,175000.0
48461,567692.0,749000.0
48462,3631894.0,11250000.0
48463,459710.0,425000.0
48464,372137.0,450000.0
48465,24644.0,49900.0
48466,313821.0,349950.0
48467,1256.0,1000.0
48468,296753.0,247900.0
48469,180990.0,229900.0
48470,857180.0,1125000.0
48471,265009.0,210000.0
48472,1590.0,1000.0
48473,288612.0,398000.0
48474,443081.0,525000.0
48475,344690.0,412500.0
48476,125368.0,99999.0
48477,867640.0,825000.0
48478,618205.0,689000.0
48479,155312.0,155000.0
48480,126681.0,489900.0
48481,264748.0,329990.0
48482,329611.0,345000.0
48483,293488.0,359000.0
48484,358604.0,379690.0
48485,181617.0,130000.0
48486,287132.0,269990.0
48487,456510.0,440000.0
48488,700521.0,527000.0
48489,564017.0,539000.0
48490,286113.0,219500.0
48491,183881.0,349000.0
48492,134296.0,165999.0
48493,92772.0,109981.0
48494,588354.0,734306.0
48495,435673.0,380000.0
48496,192871.0,215000.0
48497,91289.0,139000.0
48498,146774.0,94500.0
48499,818288.0,1495000.0
48500,356679.0,2595000.0
48501,343764.0,295000.0
48502,7128.0,6000.0
48503,1067718.0,1095000.0
48504,158199.0,179900.0
48505,257022.0,179000.0
48506,255924.0,193000.0
48507,339074.0,394900.0
48508,283345.0,299000.0
48509,244033.0,295000.0
48510,225293.0,259000.0
48511,339362.0,289900.0
48512,469150.0,499999.0
48513,136340.0,136500.0
48514,371411.0,380900.0
48515,219625.0,240000.0
48516,86654.0,79900.0
48517,335708.0,259900.0
48518,142932.0,170000.0
